net,length_um
soc.core.interface15_bank_bus_dat_r\[0\],12.7
net11333,12.7
net11524,12.7
net12158,12.7
net2659,12.7
net10390,12.695
net4653,12.685
_09431_,12.68
_13728_,12.68
_13898_,12.68
pll.ringosc.dstage\[0\].id.d0,12.68
_05632_,12.67
net5600,12.665
net6537,12.665
net6605,12.665
net6770,12.665
net11208,12.665
_00410_,12.66
_01234_,12.66
_06042_,12.66
_06334_,12.66
_07455_,12.66
_07813_,12.66
_07949_,12.66
_10342_,12.66
_11382_,12.66
_13624_,12.66
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[3\],12.66
soc.core.VexRiscv.DebugPlugin_busReadDataReg\[3\],12.66
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[1\]\[3\],12.66
soc.core.mgmtsoc_vexriscv_i_cmd_payload_data\[7\],12.66
net2965,12.66
net2986,12.66
net5734,12.66
net7770,12.66
net10855,12.66
net11591,12.66
net12194,12.66
net7279,12.655
mprj_io_analog_en[10],12.65
mprj_io_analog_sel[10],12.65
mprj_io_analog_sel[2],12.65
mprj_io_ib_mode_sel[2],12.65
_08925_,12.645
_00644_,12.64
_06543_,12.64
_06897_,12.64
_12984_,12.64
_13582_,12.64
_15258_,12.64
gpio_control_bidir_1\[1\].gpio_holdover,12.64
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[1\]\[15\],12.64
net7395,12.64
net10422,12.635
_07331_,12.625
net4854,12.625
net5346,12.625
net6913,12.625
net7423,12.625
_05153_,12.62
_05221_,12.62
_05361_,12.62
_06804_,12.62
_08092_,12.62
_09763_,12.62
_13266_,12.62
_13669_,12.62
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[7\],12.62
soc.core.VexRiscv.execute_to_memory_PC\[14\],12.62
soc.core.mgmtsoc_litespisdrphycore_sr_cnt_litespiphy_next_value\[2\],12.62
net6090,12.62
net7036,12.62
net8649,12.62
net9824,12.62
_01896_,12.6
_04284_,12.6
_08971_,12.6
_13539_,12.6
pll.ringosc.dstage\[4\].id.d2,12.6
soc.core.VexRiscv.RegFilePlugin_regFile\[7\]\[12\],12.6
soc.core.VexRiscv.execute_to_memory_PC\[28\],12.6
net4330,12.585
net6432,12.585
net7775,12.585
_02683_,12.58
_02829_,12.58
_04119_,12.58
_05128_,12.58
_05411_,12.58
_05883_,12.58
_05910_,12.58
_06022_,12.58
_07425_,12.58
_09283_,12.58
_09505_,12.58
_14477_,12.58
_14811_,12.58
_14900_,12.58
_15151_,12.58
_15158_,12.58
_15307_,12.58
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[13\],12.58
soc.core.multiregimpl47_regs0,12.58
clknet_leaf_126_mgmt_buffers.caravel_clk,12.58
net3620,12.58
net8105,12.58
net12477,12.58
net2646,12.58
_08383_,12.56
_09434_,12.56
gpio_control_in_1a\[2\].gpio_ana_sel,12.56
net4144,12.555
_08448_,12.545
net4744,12.545
net5641,12.545
net8315,12.545
_01001_,12.54
_05265_,12.54
_07030_,12.54
_07099_,12.54
_11961_,12.54
_12822_,12.54
_14494_,12.54
_14552_,12.54
_14814_,12.54
soc.core.dbg_uart_rx_phase\[0\],12.54
net4447,12.54
net6092,12.54
net6546,12.54
net9251,12.54
net12263,12.54
net12560,12.54
_04004_,12.52
_08875_,12.52
_11827_,12.52
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[3\]\[26\],12.52
net3667,12.52
net4804,12.52
net7451,12.52
net11611,12.52
net8770,12.505
net8826,12.505
_00812_,12.5
_01672_,12.5
_01704_,12.5
_05898_,12.5
_08337_,12.5
_09070_,12.5
_15071_,12.5
_15141_,12.5
_15183_,12.5
soc.core.VexRiscv.lastStagePc\[2\],12.5
net255,12.5
net4492,12.5
net7599,12.5
net7830,12.5
net7840,12.5
net8034,12.5
net10095,12.5
net12934,12.5
_00750_,12.48
_03149_,12.48
_11119_,12.48
soc.core.VexRiscv.execute_to_memory_PC\[13\],12.48
net7222,12.48
net10806,12.48
_10640_,12.47
net3480,12.465
net5403,12.465
net5703,12.465
net8012,12.465
_03066_,12.46
_05191_,12.46
_05545_,12.46
_05579_,12.46
_11011_,12.46
_13255_,12.46
net5577,12.46
net7561,12.46
net3316,12.455
net5163,12.455
net3673,12.445
_00902_,12.44
net6751,12.44
net7266,12.44
_08779_,12.425
net6951,12.425
_00442_,12.42
_01359_,12.42
_05716_,12.42
_05830_,12.42
_05899_,12.42
_11728_,12.42
_11794_,12.42
_11836_,12.42
_13137_,12.42
net5771,12.42
net10989,12.42
net11476,12.42
net12413,12.42
net10364,12.41
net5735,12.405
net10220,12.405
_01133_,12.4
_02867_,12.4
_04003_,12.4
_10864_,12.4
_12079_,12.4
net5477,12.4
net7668,12.4
net7982,12.4
net9425,12.4
_01761_,12.38
_04288_,12.38
_05195_,12.38
_05207_,12.38
_05219_,12.38
_05461_,12.38
_08460_,12.38
_11052_,12.38
net6229,12.38
net8758,12.375
net6219,12.365
_10610_,12.36
gpio_control_in_1a\[0\].gpio_ib_mode_sel,12.36
net355,12.36
net4678,12.36
net6451,12.36
net6791,12.36
net8520,12.36
_10281_,12.34
net5642,12.34
net9733,12.33
_02849_,12.32
net363,12.32
mprj_io_inp_dis[6],12.31
net3083,12.305
net9341,12.305
_00554_,12.3
_04617_,12.3
_06805_,12.3
_06854_,12.3
_07479_,12.3
_07910_,12.3
_08883_,12.3
_09958_,12.3
_10309_,12.3
_10868_,12.3
_10967_,12.3
_15088_,12.3
soc.core.VexRiscv.RegFilePlugin_regFile\[7\]\[11\],12.3
net3416,12.3
net4779,12.3
net12153,12.3
net12839,12.3
net5544,12.285
net6119,12.285
_00205_,12.28
_01785_,12.28
_01937_,12.28
_06914_,12.28
_07482_,12.28
_08751_,12.28
_09406_,12.28
_09907_,12.28
_14542_,12.28
_15117_,12.28
pll.ringosc.dstage\[3\].id.d1,12.28
soc.core.VexRiscv._zz_CsrPlugin_csrMapping_readDataInit\[19\],12.28
net6640,12.28
net10107,12.28
net4498,12.265
net6943,12.265
net7137,12.265
_01344_,12.26
_01852_,12.26
_05767_,12.26
_10334_,12.26
_12986_,12.26
_15099_,12.26
soc.core.mgmtsoc_scratch_storage\[31\],12.26
net8792,12.26
net10414,12.255
net6156,12.245
net6283,12.245
_03494_,12.24
_03983_,12.24
_06994_,12.24
_08116_,12.24
_08503_,12.24
_08583_,12.24
_09017_,12.24
_09047_,12.24
_09296_,12.24
_10134_,12.24
soc.core.VexRiscv.DebugPlugin_busReadDataReg\[31\],12.24
soc.core.VexRiscv.RegFilePlugin_regFile\[10\]\[15\],12.24
soc.core.mgmtsoc_load_storage\[14\],12.24
soc.core.mgmtsoc_reload_storage\[11\],12.24
net3410,12.24
net7846,12.24
net8599,12.24
_01074_,12.22
_01769_,12.22
_11795_,12.22
net8373,12.215
_09121_,12.205
net5106,12.205
net9495,12.205
_00289_,12.2
_01523_,12.2
_01577_,12.2
_03311_,12.2
_03987_,12.2
_07735_,12.2
_07746_,12.2
_08052_,12.2
_15169_,12.2
soc.core.VexRiscv.CsrPlugin_pipelineLiberator_pcValids_0,12.2
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[2\]\[13\],12.2
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[2\]\[23\],12.2
soc.core.VexRiscv.execute_to_memory_MEMORY_ADDRESS_LOW\[1\],12.2
soc.core.dbg_uart_rx_phase\[31\],12.2
soc.core.uart_phy_tx_data\[2\],12.2
net12035,12.2
net12694,12.2
net12849,12.2
_08420_,12.18
_14617_,12.18
_15130_,12.18
soc.core.VexRiscv.CsrPlugin_mtval\[21\],12.18
soc.core.VexRiscv.RegFilePlugin_regFile\[25\]\[12\],12.18
soc.core.multiregimpl83_regs0,12.18
net7032,12.18
net8684,12.18
net10759,12.18
net9400,12.175
net4593,12.165
net5874,12.165
net6249,12.165
net8165,12.165
net10061,12.165
_00640_,12.16
_03959_,12.16
_04179_,12.16
_05337_,12.16
_05581_,12.16
_05691_,12.16
_05723_,12.16
_06027_,12.16
_07318_,12.16
_07650_,12.16
_07775_,12.16
_07926_,12.16
_09007_,12.16
_09072_,12.16
_09420_,12.16
_09711_,12.16
_09817_,12.16
_12040_,12.16
_12101_,12.16
_13544_,12.16
_14899_,12.16
gpio_control_in_2\[9\].pad_gpio_out,12.16
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[6\],12.16
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[1\]\[24\],12.16
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[8\]\[9\],12.16
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[1\]\[24\],12.16
soc.core.VexRiscv.dBusWishbone_DAT_MOSI\[2\],12.16
soc.core.VexRiscv.dBusWishbone_DAT_MOSI\[6\],12.16
soc.core.la_ien_storage\[76\],12.16
net8484,12.16
net10065,12.16
net5413,12.155
_06041_,12.14
_11373_,12.14
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[13\]\[22\],12.14
soc.core.VexRiscv._zz_CsrPlugin_csrMapping_readDataInit\[22\],12.14
soc.core.mgmtsoc_pending_re,12.14
_05354_,12.13
net5087,12.125
net5385,12.125
net9515,12.125
_04171_,12.12
_05229_,12.12
_11084_,12.12
net4780,12.12
net5384,12.12
net5453,12.12
net7062,12.12
net9919,12.12
net10051,12.12
net11335,12.12
net12275,12.12
net12442,12.12
net12977,12.12
_00288_,12.1
_01581_,12.1
_08888_,12.1
_09723_,12.1
mgmt_buffers.la_data_in_mprj\[80\],12.085
net4233,12.085
net5126,12.085
net5727,12.085
net6641,12.085
net7598,12.085
net9146,12.085
net9802,12.085
_05531_,12.08
_10220_,12.08
_10701_,12.08
_10977_,12.08
_10992_,12.08
_11580_,12.08
_13864_,12.08
mgmt_buffers.la_data_in_mprj_bar\[91\],12.08
soc.core.uart_phy_rx_phase\[15\],12.08
net3737,12.08
net5197,12.075
_01622_,12.06
_05775_,12.06
_10289_,12.06
soc.core.VexRiscv.RegFilePlugin_regFile\[8\]\[15\],12.06
net4957,12.06
net6165,12.06
net6319,12.06
net6699,12.06
net7195,12.06
net7650,12.06
net9768,12.045
_02197_,12.04
_02934_,12.04
_03490_,12.04
_03506_,12.04
_07105_,12.04
_07542_,12.04
_08452_,12.04
_08714_,12.04
_08780_,12.04
_10844_,12.04
_11345_,12.04
_13088_,12.04
_13179_,12.04
_13386_,12.04
_15080_,12.04
soc.core.VexRiscv.execute_to_memory_PC\[23\],12.04
soc.core.mgmtsoc_master_tx_fifo_source_payload_len\[4\],12.04
soc.core.storage_1\[2\]\[5\],12.04
net2952,12.04
net6058,12.04
net6240,12.04
net7447,12.04
net8465,12.04
net9704,12.04
net12473,12.04
net12483,12.04
net12710,12.04
_01546_,12.02
_13199_,12.02
net6499,12.02
net7223,12.02
_11710_,12.005
net3285,12.005
net4006,12.005
net4874,12.005
net5927,12.005
net6322,12.005
net7528,12.005
_01487_,12
_01691_,12
_05709_,12
soc.core.storage_1\[0\]\[5\],12
net6180,12
net8530,12
net9541,12
net6111,11.985
net7267,11.985
net7897,11.985
_00895_,11.98
_11559_,11.98
soc.core.VexRiscv.CsrPlugin_mtvec_base\[14\],11.98
soc.core.mgmtsoc_litespisdrphycore_sr_in\[8\],11.98
net5485,11.98
net6864,11.98
net6255,11.965
net8132,11.965
_03502_,11.96
_05908_,11.96
_06111_,11.96
_07007_,11.96
_08447_,11.96
_10626_,11.96
_12549_,11.96
_12728_,11.96
_13727_,11.96
_15054_,11.96
_15075_,11.96
_15255_,11.96
net8550,11.96
net8825,11.96
net9107,11.96
net10043,11.96
net11196,11.96
net12069,11.96
net12330,11.96
net6091,11.945
net6840,11.945
net7477,11.945
net8824,11.945
_00207_,11.94
_00615_,11.94
_01000_,11.94
_01338_,11.94
_01814_,11.94
_03999_,11.94
_08670_,11.94
_10609_,11.94
_11835_,11.94
_13208_,11.94
net7593,11.94
_01371_,11.92
_01824_,11.92
_10383_,11.92
net7116,11.92
net7709,11.92
net4295,11.915
net6027,11.905
_02006_,11.9
_02444_,11.9
pll.ringosc.dstage\[2\].id.d1,11.9
net5692,11.9
net6958,11.9
net7456,11.9
net11306,11.9
net3707,11.885
net9529,11.885
_01521_,11.88
_01956_,11.88
_12862_,11.88
_13225_,11.88
_10374_,11.865
mgmt_buffers.la_data_in_mprj\[91\],11.865
net4910,11.865
net6039,11.865
net6577,11.865
_00208_,11.86
net96,11.86
net5709,11.86
net8738,11.86
net12958,11.86
net7361,11.845
_02019_,11.84
_05185_,11.84
_05485_,11.84
_06278_,11.84
_06996_,11.84
_07487_,11.84
_09467_,11.84
_09781_,11.84
_11365_,11.84
_15036_,11.84
_15338_,11.84
soc.core.VexRiscv.RegFilePlugin_regFile\[11\]\[15\],11.84
soc.core.mgmtsoc_load_storage\[27\],11.84
net6769,11.84
net7962,11.84
net12448,11.84
net12942,11.84
net10567,11.835
_05304_,11.83
_05604_,11.83
_05614_,11.83
net7218,11.825
_00654_,11.82
_00674_,11.82
_00939_,11.82
_06644_,11.82
_07342_,11.82
_07545_,11.82
_07649_,11.82
_07791_,11.82
_08230_,11.82
_09408_,11.82
_09693_,11.82
_10257_,11.82
_10724_,11.82
_12688_,11.82
_13262_,11.82
_13434_,11.82
_15078_,11.82
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[10\]\[7\],11.82
soc.core.VexRiscv.RegFilePlugin_regFile\[22\]\[12\],11.82
soc.core.mgmtsoc_scratch_storage\[29\],11.82
soc.core.multiregimpl86_regs0,11.82
net114,11.82
net9697,11.82
net11470,11.82
_10210_,11.805
_10574_,11.8
_11053_,11.8
soc.core.multiregimpl95_regs0,11.8
net4391,11.8
net8325,11.795
net9608,11.795
_08906_,11.785
net5110,11.785
_05267_,11.78
_06214_,11.78
_07346_,11.78
_07553_,11.78
_07843_,11.78
_08414_,11.78
_09504_,11.78
_11012_,11.78
_14369_,11.78
gpio_control_bidir_1\[1\].gpio_slow_sel,11.78
soc.core.mgmtsoc_load_storage\[21\],11.78
soc.core.mgmtsoc_master_phyconfig_storage\[16\],11.78
net5682,11.78
net7426,11.78
net9644,11.78
net12144,11.78
_00163_,11.76
net3151,11.755
net5279,11.745
net5582,11.745
net5766,11.745
net6247,11.745
net6515,11.745
net7497,11.745
_00219_,11.74
_00237_,11.74
_04719_,11.74
_06767_,11.74
_10952_,11.74
_12685_,11.74
soc.core.uart_phy_rx_data\[7\],11.74
net8108,11.74
net9129,11.74
net9398,11.74
net9403,11.74
net9426,11.74
net9757,11.74
net11423,11.74
_01013_,11.72
_02644_,11.72
_08743_,11.72
_13490_,11.72
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[4\]\[6\],11.72
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[0\]\[26\],11.72
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[0\]\[9\],11.72
soc.core.dbg_uart_rx_data\[6\],11.72
soc.core.la_ien_storage\[13\],11.72
soc.core.uart_phy_rx_phase\[31\],11.72
net6582,11.72
net11424,11.72
net5592,11.705
net8443,11.705
net10570,11.705
_02169_,11.7
_04156_,11.7
_05655_,11.7
_06011_,11.7
_07413_,11.7
_07496_,11.7
_07989_,11.7
_09792_,11.7
_10217_,11.7
_11388_,11.7
_13333_,11.7
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[0\]\[24\],11.7
soc.core.VexRiscv._zz_CsrPlugin_csrMapping_readDataInit\[16\],11.7
soc.core.VexRiscv.execute_to_memory_PC\[8\],11.7
soc.core.uart_phy_rx_tick,11.7
net6381,11.7
net8844,11.7
net11209,11.7
net11440,11.7
net12178,11.7
net2641,11.7
mgmt_buffers.la_data_in_mprj\[78\],11.695
_11753_,11.69
_02402_,11.68
_02828_,11.68
_06034_,11.68
_06169_,11.68
_06295_,11.68
_07391_,11.68
_09758_,11.68
_11123_,11.68
_13241_,11.68
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[13\]\[13\],11.68
net10499,11.675
net3133,11.665
net6915,11.665
net7988,11.665
net8078,11.665
net10379,11.665
_00792_,11.66
_02058_,11.66
_02930_,11.66
_08881_,11.66
_10233_,11.66
_13611_,11.66
soc.core.user_irq_ena_storage\[1\],11.66
clknet_leaf_1004_mgmt_buffers.caravel_clk,11.66
net2876,11.66
net5355,11.66
net9801,11.66
net12335,11.66
net13178,11.66
_11695_,11.655
_14352_,11.65
_13623_,11.64
soc.core.dbg_uart_tx_phase\[28\],11.64
net6517,11.64
mprj_io_analog_sel[1],11.63
_08273_,11.625
net3685,11.625
net6560,11.625
net8371,11.625
net9173,11.625
net12200,11.625
_05249_,11.62
_05325_,11.62
_07987_,11.62
_08387_,11.62
_10427_,11.62
_10607_,11.62
_12632_,11.62
_13478_,11.62
soc.core.mgmtsoc_value_status\[20\],11.62
net122,11.62
net3914,11.62
net5946,11.62
net9896,11.62
_00924_,11.6
_01596_,11.6
_02960_,11.6
_03150_,11.6
_05391_,11.6
_07300_,11.6
_08993_,11.6
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[10\]\[24\],11.6
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[8\]\[15\],11.6
soc.core.mgmtsoc_load_storage\[6\],11.6
net10505,11.6
_08909_,11.585
net5677,11.585
net7738,11.585
_05840_,11.58
_10734_,11.58
_11040_,11.58
_14480_,11.58
_15215_,11.58
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[1\]\[10\],11.58
soc.core.dbg_uart_rx_phase\[3\],11.58
net3228,11.58
net3476,11.58
net11552,11.58
net11669,11.58
net12315,11.58
_03489_,11.56
_09754_,11.56
_13766_,11.56
net6259,11.56
net9707,11.56
net12368,11.56
_09275_,11.545
net4810,11.545
net5606,11.545
net6010,11.545
net6054,11.545
net6320,11.545
net6450,11.545
net6703,11.545
net6817,11.545
net6947,11.545
net7963,11.545
net8086,11.545
net9650,11.545
_01349_,11.54
_05529_,11.54
_05555_,11.54
_05565_,11.54
_05583_,11.54
_05625_,11.54
_05741_,11.54
_10347_,11.54
pll.itrim\[11\],11.54
_00315_,11.525
net5482,11.525
net7167,11.525
net7754,11.525
_00809_,11.52
_02382_,11.52
net6120,11.52
net7855,11.52
net8685,11.52
_07329_,11.515
_05190_,11.51
net3108,11.505
_00840_,11.5
_01095_,11.5
_02459_,11.5
_07306_,11.5
_09092_,11.5
_10092_,11.5
_13901_,11.5
_14573_,11.5
_15083_,11.5
_15132_,11.5
net5581,11.5
net7938,11.5
net8374,11.5
net8705,11.5
net11748,11.5
net12430,11.5
_00211_,11.48
_01464_,11.48
_01957_,11.48
_02101_,11.48
net5390,11.48
net6098,11.48
net8022,11.48
net9436,11.48
_09739_,11.475
_02899_,11.46
_06123_,11.46
_12447_,11.46
_15228_,11.46
net6934,11.46
net9392,11.46
net12312,11.46
net8476,11.445
_00458_,11.44
_01012_,11.44
_01410_,11.44
_01979_,11.44
gpio_control_in_1\[1\].gpio_ana_pol,11.44
soc.core.mgmtsoc_litespimmap_count\[0\],11.44
net3262,11.44
net12405,11.44
net12640,11.44
net12686,11.44
net7255,11.425
_02450_,11.42
_10634_,11.42
_11341_,11.42
net8286,11.42
_08531_,11.405
net3491,11.405
net3955,11.405
net5497,11.405
net7469,11.405
net76,11.4
net283,11.4
net11321,11.4
net4997,11.385
net5612,11.385
_05635_,11.38
_07678_,11.38
_08334_,11.38
_11816_,11.38
_15058_,11.38
_15290_,11.38
soc.core.VexRiscv.CsrPlugin_exceptionPortCtrl_exceptionContext_badAddr\[14\],11.38
_08873_,11.375
_10165_,11.365
_00567_,11.36
_00692_,11.36
_01476_,11.36
_01649_,11.36
_01930_,11.36
_04739_,11.36
_05457_,11.36
_07345_,11.36
_07961_,11.36
_08805_,11.36
_10731_,11.36
_10842_,11.36
_12531_,11.36
soc.core.VexRiscv.CsrPlugin_exceptionPortCtrl_exceptionContext_badAddr\[16\],11.36
soc.core.VexRiscv.CsrPlugin_mtval\[31\],11.36
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[12\]\[25\],11.36
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[29\],11.36
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[2\]\[26\],11.36
soc.core.VexRiscv.RegFilePlugin_regFile\[11\]\[12\],11.36
soc.core.la_ien_storage\[7\],11.36
soc.core.mgmtsoc_litespisdrphycore_sr_in\[30\],11.36
soc.core.spi_master_miso_data\[7\],11.36
soc.core.uart_phy_tx_phase\[13\],11.36
net7991,11.36
net9138,11.36
net9944,11.36
net11113,11.36
net11594,11.36
net12099,11.36
net12187,11.36
net7359,11.345
_05888_,11.34
_10275_,11.34
_14924_,11.34
net4716,11.34
net4865,11.335
net7568,11.335
net5309,11.325
net9837,11.325
_01067_,11.32
_01726_,11.32
_04776_,11.32
_05571_,11.32
_06009_,11.32
_06931_,11.32
_07424_,11.32
_09565_,11.32
_10218_,11.32
_10694_,11.32
_13480_,11.32
_13617_,11.32
_14469_,11.32
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_banks_0_port1\[12\],11.32
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[1\]\[25\],11.32
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[1\]\[0\],11.32
soc.core.mgmtsoc_master_rx_fifo_source_payload_data\[11\],11.32
soc.core.uart_phy_tx_phase\[31\],11.32
net3534,11.32
net3701,11.32
net11688,11.32
net12574,11.32
net2663,11.32
net2989,11.305
net8041,11.305
_07456_,11.3
_10608_,11.3
mprj_io_analog_pol[11],11.29
mprj_io_analog_pol[7],11.29
mprj_io_analog_pol[9],11.29
mprj_io_analog_sel[4],11.29
mprj_io_analog_sel[7],11.29
mprj_io_ib_mode_sel[6],11.29
_07290_,11.285
_08643_,11.285
net7208,11.285
_00722_,11.28
_05331_,11.28
_05882_,11.28
_07349_,11.28
_07400_,11.28
_08120_,11.28
_08886_,11.28
_10078_,11.28
_13856_,11.28
_15247_,11.28
soc.core.VexRiscv.CsrPlugin_exceptionPortCtrl_exceptionContext_badAddr\[1\],11.28
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[12\]\[7\],11.28
soc.core.interface11_bank_bus_dat_r\[0\],11.28
soc.core.uart_phy_tx_phase\[18\],11.28
net3076,11.28
net7876,11.28
net8878,11.28
net9595,11.28
net9852,11.28
_06703_,11.26
_06905_,11.26
_08318_,11.26
_11132_,11.26
_13873_,11.26
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[1\]\[12\],11.26
soc.core.mgmtsoc_load_storage\[30\],11.26
net7992,11.26
_08840_,11.245
_09266_,11.245
net4094,11.245
net4951,11.245
net5454,11.245
net5870,11.245
net6070,11.245
net7831,11.245
_03046_,11.24
_05269_,11.24
_05707_,11.24
_06749_,11.24
_06772_,11.24
_06782_,11.24
_06799_,11.24
_06938_,11.24
_07445_,11.24
_07705_,11.24
_08279_,11.24
_09824_,11.24
_13759_,11.24
net5829,11.24
net6142,11.24
net7800,11.24
net11606,11.24
net11672,11.24
net12313,11.24
net12381,11.24
_00035_,11.22
_01764_,11.22
net6877,11.22
net3937,11.205
net9498,11.205
net9967,11.205
_01892_,11.2
_04277_,11.2
_08462_,11.2
_08691_,11.2
_12897_,11.2
_13722_,11.2
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[11\]\[8\],11.2
net6151,11.2
net10431,11.2
net13189,11.2
net9557,11.195
_05606_,11.19
net9952,11.185
_06383_,11.18
_12645_,11.18
_12657_,11.18
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[4\]\[18\],11.18
soc.core.dbg_uart_rx_phase\[2\],11.18
_02452_,11.16
_05287_,11.16
_05365_,11.16
_05833_,11.16
_05990_,11.16
_08776_,11.16
_10288_,11.16
_10595_,11.16
_11007_,11.16
_14408_,11.16
soc.core.mgmtsoc_litespisdrphycore_count\[0\],11.16
net7832,11.16
net8042,11.16
net9600,11.16
net10011,11.16
_01069_,11.14
_02632_,11.14
_05647_,11.14
_13575_,11.14
net5704,11.14
net6884,11.14
net8659,11.14
net3714,11.125
_01482_,11.12
_01794_,11.12
_01854_,11.12
_08184_,11.12
_08255_,11.12
_08694_,11.12
_10966_,11.12
_15050_,11.12
_15116_,11.12
soc.core.VexRiscv.RegFilePlugin_regFile\[14\]\[5\],11.12
net3859,11.12
net6419,11.12
net6557,11.12
net7683,11.12
net8833,11.12
net9124,11.12
net12509,11.12
net12688,11.12
net13171,11.12
_04116_,11.1
_04187_,11.1
_11764_,11.1
_12857_,11.1
_13899_,11.1
gpio_control_in_1\[1\].gpio_ana_en,11.1
net5646,11.1
net6615,11.1
net7679,11.1
net8045,11.1
net8168,11.1
net5594,11.095
net10267,11.09
_08451_,11.085
net6083,11.085
net6691,11.085
net9216,11.085
_03979_,11.08
_05319_,11.08
_05413_,11.08
_05487_,11.08
_05569_,11.08
_05607_,11.08
_05927_,11.08
_08679_,11.08
_10978_,11.08
_11081_,11.08
net6232,11.08
net6331,11.08
net5193,11.065
net6945,11.065
net7001,11.065
net7448,11.065
_00716_,11.06
_01802_,11.06
_06358_,11.06
gpio_control_in_1a\[5\].gpio_ana_pol,11.06
net6000,11.06
net8495,11.06
net8967,11.06
net9001,11.06
net4848,11.045
net6961,11.045
_05916_,11.04
_15102_,11.04
_15115_,11.04
_15190_,11.04
net1895,11.04
net6315,11.04
net10001,11.04
net11337,11.04
net11860,11.04
net12590,11.04
mprj_io_vtrip_sel[6],11.03
net5542,11.025
net8260,11.025
_00724_,11.02
_01417_,11.02
_02257_,11.02
_03323_,11.02
_04642_,11.02
_12729_,11.02
net5161,11.02
net6858,11.02
net7829,11.02
_13509_,11.005
net4538,11.005
net6519,11.005
_00999_,11
_02448_,11
_02816_,11
_04742_,11
_05147_,11
_08704_,11
_13595_,11
_14810_,11
_15085_,11
soc.core.VexRiscv.RegFilePlugin_regFile\[15\]\[8\],11
net6497,11
net9703,11
net2661,11
_12278_,10.985
_00772_,10.98
_02219_,10.98
_04729_,10.98
_05666_,10.98
_13633_,10.98
net5101,10.98
net6602,10.98
net12826,10.98
_03324_,10.96
_11485_,10.96
_09091_,10.945
net4723,10.945
net4750,10.945
net5023,10.945
net7811,10.945
_00168_,10.94
soc.core.VexRiscv.RegFilePlugin_regFile\[7\]\[3\],10.94
net366,10.94
net6123,10.94
net9528,10.94
mprj_io_ib_mode_sel[3],10.93
net3478,10.925
net3919,10.925
_01668_,10.92
_01727_,10.92
_01740_,10.92
_02031_,10.92
_05481_,10.92
_09299_,10.92
_10067_,10.92
_10498_,10.92
_14412_,10.92
_14776_,10.92
_15285_,10.92
soc.core.VexRiscv.lastStagePc\[27\],10.92
net3004,10.92
net3645,10.92
net4099,10.92
net10174,10.92
net11667,10.92
net12948,10.92
net6547,10.915
_05722_,10.91
_00758_,10.9
_01296_,10.9
_03536_,10.9
_06019_,10.9
_06149_,10.9
_06453_,10.9
_07323_,10.9
_07523_,10.9
_07706_,10.9
_09486_,10.9
_09780_,10.9
_15097_,10.9
soc.core.mgmtsoc_master_rx_fifo_source_payload_data\[16\],10.9
net3974,10.9
net4436,10.9
net4474,10.9
net7044,10.9
net7816,10.9
net8085,10.9
net8155,10.9
net10793,10.9
net11714,10.9
_05380_,10.89
